Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
293480,KR7293480000,하나제약,KOSPI,,14040,2,-60,-0.43,14150,14150,14000,13733,193269270,249532161840,17772946,STK
271980,KR7271980005,제일약품,KOSPI,,16930,1,160,0.95,16970,17110,16740,14696,249025480,248953482960,14704872,STK
096760,KR7096760004,JW홀딩스,KOSPI,,3365,2,-15,-0.44,3350,3385,3350,4496,15144185,248757429830,73924942,STK
117580,KR7117580001,대성에너지,KOSPI,,9010,2,-30,-0.33,9050,9130,8970,213325,1926756640,247775000000,27500000,STK
019680,KR7019680008,대교,KOSPI,,2925,1,70,2.45,2895,2950,2855,81900,238089830,247755836250,84702850,STK
037710,KR7037710001,광주신세계,KOSPI,,30800,1,300,0.98,30800,30900,30500,4975,152700000,245081452000,7957190,STK
000050,KR7000050005,경방,KOSPI,,8910,1,110,1.25,8790,8930,8790,339,2999720,244270055700,27415270,STK
334890,KR7334890001,이지스밸류리츠,KOSPI,,4725,3,0,0.0,4730,4740,4705,69707,329307130,243070391025,51443469,STK
092230,KR7092230002,KPX홀딩스,KOSPI,,57200,1,1200,2.14,56000,57300,56000,1293,73328800,241649751200,4224646,STK
074610,KR7074610007,이엔플러스,KOSPI,,3455,2,-285,-7.62,3640,3680,3455,1219550,4303726840,241314032760,69844872,STK
005720,KR7005720008,넥센,KOSPI,,4505,1,45,1.01,4460,4545,4460,37175,167533105,241215616385,53543977,STK
007460,KR7007460009,에이프로젠,KOSPI,,909,2,-3,-0.33,912,916,906,960882,874542874,240737067522,264837258,STK
001520,KR7001520006,동양,KOSPI,,1000,1,11,1.11,989,1001,988,136611,136334377,238684063000,238684063,STK
068290,KR7068290006,삼성출판사,KOSPI,,23850,2,-150,-0.63,23550,24350,23250,138014,3289755400,238500000000,10000000,STK
102260,KR7102260007,동성케미컬,KOSPI,,4765,1,70,1.49,4730,4800,4710,124157,591602240,236771553920,49689728,STK
006840,KR7006840003,AK홀딩스,KOSPI,,17790,1,320,1.83,17470,18030,17470,14649,259053230,235674110190,13247561,STK
462520,KR7462520008,조선내화,KOSPI,,19630,1,50,0.26,19840,19840,19410,7090,139056340,232716947840,11855168,STK
002020,KR7002020006,코오롱,KOSPI,,18210,1,320,1.79,17870,18330,17860,21627,393712000,229927217460,12626426,STK
015360,KR7015360001,예스코홀딩스,KOSPI,,38250,1,1000,2.68,37200,38250,37200,10987,416431050,229500000000,6000000,STK
001130,KR7001130004,대한제분,KOSPI,,135500,1,1300,0.97,132500,135500,132500,1350,181145100,228995000000,1690000,STK
035510,KR7035510007,신세계 I&C,KOSPI,,13240,1,120,0.91,13080,13310,13080,46635,615544880,227728000000,17200000,STK
020120,KR7020120002,키다리스튜디오,KOSPI,,6100,1,170,2.87,5930,6270,5930,184370,1136760430,225643672600,36990766,STK
011785,KR7011781002,금호석유우,KOSPI,,74400,1,3200,4.49,71300,74500,71300,62871,4600945500,224947358400,3023486,STK
008060,KR7008060006,대덕,KOSPI,,6630,1,40,0.61,6560,6660,6560,20718,137391100,224691694500,33890150,STK
030210,KR7030210009,다올투자증권,KOSPI,,3675,1,35,0.96,3660,3710,3610,48470,177964590,223848314550,60911106,STK
095570,KR7095570008,AJ네트웍스,KOSPI,,4935,3,0,0.0,4935,4990,4915,67671,334728540,223322365665,45252759,STK
004710,KR7004710000,한솔테크닉스,KOSPI,,6910,1,20,0.29,6880,6970,6870,23651,163911770,221879256980,32109878,STK
003200,KR7003200003,일신방직,KOSPI,,9520,1,380,4.16,9140,9530,9140,36216,338544480,221625600000,23280000,STK
001250,KR7001250000,GS글로벌,KOSPI,,2685,1,75,2.87,2605,2690,2605,636489,1692692620,221603156340,82533764,STK
025000,KR7025000001,KPX케미칼,KOSPI,,45400,1,350,0.78,45050,45500,45000,11910,538967950,219736000000,4840000,STK
007160,KR7007160005,사조산업,KOSPI,,43900,1,1200,2.81,42950,44000,42950,6867,298370900,219500000000,5000000,STK
109070,KR7109070003,주성코퍼레이션,KOSPI,,4100,0,0,0.0,0,0,0,0,0,216521943000,52810230,STK
090350,KR7090350000,노루페인트,KOSPI,,10750,2,-550,-4.87,11200,11300,10710,711883,7781988230,215000000000,20000000,STK
02826K,KR702826K016,삼성물산우B,KOSPI,,131800,1,4800,3.78,128000,133900,126000,38619,5040434900,214494615000,1627425,STK
377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3320,1,10,0.3,3320,3325,3305,41006,135781135,213808000000,64400000,STK
000140,KR7000140004,하이트진로홀딩스,KOSPI,,9200,2,-20,-0.22,9200,9350,9150,22174,204697360,213502238000,23206765,STK
003555,KR7003551009,LG우,KOSPI,,70200,1,3300,4.93,67500,70200,67500,38162,2652165600,212117724000,3021620,STK
267850,KR7267850006,아시아나IDT,KOSPI,,19050,2,-90,-0.47,19010,19280,18990,84114,1607950170,211455000000,11100000,STK
044450,KR7044450005,KSS해운,KOSPI,,9140,1,40,0.44,9100,9180,9070,42969,392410020,211004943200,23085880,STK
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3765,1,10,0.27,3775,3780,3750,33599,126402890,210673903260,55955884,STK
004980,KR7004980009,성신양회,KOSPI,,8590,1,50,0.59,8540,8650,8510,56641,486512220,210593067070,24516073,STK
000155,KR7000151001,두산우,KOSPI,,52400,1,1200,2.34,50900,52500,50900,17956,935100200,209414608800,3996462,STK
011330,KR7011330008,유니켐,KOSPI,,2150,2,-60,-2.71,2220,2235,2140,670651,1455006670,207953166450,96722403,STK
015860,KR7015860000,일진홀딩스,KOSPI,,4210,1,75,1.81,4160,4275,4155,173950,733706050,207752903430,49347483,STK
011000,KR7011000007,진원생명과학,KOSPI,,2645,2,-5,-0.19,2625,2665,2620,212475,563047960,207563245965,78473817,STK
053690,KR7053690004,한미글로벌,KOSPI,,18940,2,-250,-1.3,19050,19290,18890,74542,1417202900,207535997000,10957550,STK
081000,KR7081000002,일진다이아,KOSPI,,14610,1,100,0.69,14510,14780,14300,7036,102904160,207505464750,14202975,STK
039570,KR7039570007,HDC랩스,KOSPI,,7910,2,-70,-0.88,7970,8070,7870,5122,40584200,205324623910,25957601,STK
005680,KR7005680004,삼영전자,KOSPI,,10250,1,120,1.18,10130,10400,10070,72001,741910820,205000000000,20000000,STK
027970,KR7027970003,한국제지,KOSPI,,1077,1,2,0.19,1068,1095,1068,34262,36688235,204821961249,190178237,STK
363280,KR7363280009,티와이홀딩스,KOSPI,,4030,1,15,0.37,4015,4105,3955,175359,708325075,203229950040,50429268,STK
009155,KR7009151002,삼성전기우,KOSPI,,69700,1,2700,4.03,67000,69900,66700,13568,929883800,202616784800,2906984,STK
339770,KR7339770000,교촌에프앤비,KOSPI,,8110,1,20,0.25,8090,8190,8050,10444,84670170,202608399400,24982540,STK
009580,KR7009580002,무림P&P,KOSPI,,3245,1,55,1.72,3190,3260,3180,101562,328758380,202385211380,62368324,STK
234080,KR7234080000,JW생명과학,KOSPI,,12770,1,110,0.87,12770,12840,12660,23072,294793220,202207254580,15834554,STK
450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,3220,1,55,1.74,3190,3250,3185,303256,976465080,202142745000,62777250,STK
010955,KR7010951002,S-Oil우,KOSPI,,50100,1,1050,2.14,49150,50100,49150,27247,1357201050,201498542700,4021927,STK
002100,KR7002100006,경농,KOSPI,,10320,1,80,0.78,10200,10340,10190,37915,390660260,201472974000,19522575,STK
011280,KR7011280005,태림포장,KOSPI,,2840,1,30,1.07,2810,2875,2795,208247,591264180,201088869600,70805940,STK
005945,KR7005941000,NH투자증권우,KOSPI,,10640,1,180,1.72,10500,10640,10490,107563,1138275630,200787099520,18870968,STK
460850,KR7460850001,동국씨엠,KOSPI,,6710,1,90,1.36,6680,6760,6610,73333,491447180,200619981760,29898656,STK
028100,KR7028100006,동아지질,KOSPI,,14260,1,60,0.42,14160,14360,14160,25234,360160440,200390731960,14052646,STK
417310,KR7417310000,코람코더원리츠,KOSPI,,4935,1,55,1.13,4885,4965,4885,40319,199037420,199374000000,40400000,STK
092790,KR7092790005,넥스틸,KOSPI,,7560,3,0,0.0,7560,7670,7460,241714,1821975280,196575120000,26002000,STK
001080,KR7001080001,만호제강,KOSPI,,47150,0,0,0.0,0,0,0,0,0,195672500000,4150000,STK
016610,KR7016610008,DB금융투자,KOSPI,,4595,1,130,2.91,4475,4665,4460,127510,585647640,195041157455,42446389,STK
016450,KR7016450009,한세예스24홀딩스,KOSPI,,4860,1,25,0.52,4820,4890,4820,10341,50222740,194400000000,40000000,STK
010100,KR7010100006,한국무브넥스,KOSPI,,6380,2,-160,-2.45,6540,6630,6340,278688,1795603340,194273679600,30450420,STK
002990,KR7002990000,금호건설,KOSPI,,5210,1,180,3.58,5020,5230,5020,98466,507988780,192528229950,36953595,STK
004250,KR7004250007,NPC,KOSPI,,5230,1,10,0.19,5200,5270,5190,52622,275742150,192045600000,36720000,STK
003070,KR7003070000,코오롱글로벌,KOSPI,,10120,1,10,0.1,10110,10240,10090,13270,134871210,191599055560,18932713,STK
002390,KR7002390003,한독,KOSPI,,13830,1,90,0.66,13740,13880,13740,10299,142369870,190349661390,13763533,STK
078520,KR7078520004,에이블씨엔씨,KOSPI,,7310,2,-60,-0.81,7320,7470,7300,35694,263458710,190163516910,26014161,STK
005430,KR7005430004,한국공항,KOSPI,,59900,1,100,0.17,59800,61200,59400,5134,309546400,189664664500,3166355,STK
000390,KR7000390005,삼화페인트,KOSPI,,6970,2,-190,-2.65,7150,7150,6920,275480,1932229920,189608178930,27203469,STK
097955,KR7097951008,CJ제일제당 우,KOSPI,,142200,1,3200,2.3,139000,142400,134100,6083,853601100,188760972600,1327433,STK
000500,KR7000500009,가온전선,KOSPI,,25650,2,-500,-1.91,25650,26150,25250,89743,2298679250,188731314900,7357946,STK
015890,KR7015890007,태경산업,KOSPI,,6440,2,-40,-0.62,6480,6510,6100,137244,881890370,188233150000,29228750,STK
092200,KR7092200005,디아이씨,KOSPI,,4810,2,-45,-0.93,4780,4935,4780,172878,835886320,187054016890,38888569,STK
006060,KR7006060008,화승인더,KOSPI,,3370,2,-15,-0.44,3385,3405,3355,31048,104835655,186428400000,55320000,STK
214390,KR7214390007,경보제약,KOSPI,,7780,1,70,0.91,7720,7860,7720,34894,272589290,185995370800,23906860,STK
077500,KR7077500007,유니퀘스트,KOSPI,,8500,2,-40,-0.47,8490,8570,8360,219944,1866199750,185249127500,21794015,STK
008700,KR7008700007,아남전자,KOSPI,,2400,1,45,1.91,2530,2555,2350,8921449,21867556220,185099568000,77124820,STK
014280,KR7014280002,금강공업,KOSPI,,6310,1,40,0.64,6270,6380,6250,66538,420389900,185068242670,29329357,STK
107590,KR7107590002,미원홀딩스,KOSPI,,79500,1,300,0.38,79200,79900,78600,138,10925600,184440000000,2320000,STK
317400,KR7317400000,자이에스앤디,KOSPI,,4750,1,5,0.11,4700,4785,4700,29485,140110120,184216970000,38782520,STK
100250,KR7100250000,진양홀딩스,KOSPI,,3265,1,15,0.46,3250,3275,3240,90150,293952235,182498128380,55895292,STK
139990,KR7139990006,아주스틸,KOSPI,,6880,1,40,0.58,6780,6890,6770,20402,139413510,181991060320,26452189,STK
282690,KR7282690007,동아타이어,KOSPI,,13130,1,610,4.87,12840,13140,12710,154639,2008920380,180314486950,13733015,STK
010580,KR7010580009,에스엠벡셀,KOSPI,,1618,1,9,0.56,1625,1625,1605,21937,35388623,180005347680,111251760,STK
128820,KR7128820008,대성산업,KOSPI,,3965,1,20,0.51,3940,3990,3935,127454,505589430,179358670270,45235478,STK
003160,KR7003160009,디아이,KOSPI,,6320,1,80,1.28,6200,6360,6170,116531,735116840,178856000000,28300000,STK
002620,KR7002620003,제일파마홀딩스,KOSPI,,11170,3,0,0.0,11180,11300,11150,6180,69156440,178422375350,15973355,STK
033530,KR7033530007,세종공업,KOSPI,,6410,2,-60,-0.93,6470,6510,6360,175382,1124623080,178332360010,27820961,STK
000320,KR7000320002,노루홀딩스,KOSPI,,13230,1,240,1.85,12990,13280,12820,43802,576335340,175841927730,13291151,STK
007210,KR7007210008,벽산,KOSPI,,2560,1,5,0.2,2555,2580,2550,81142,207730435,175513600000,68560000,STK
105840,KR7105840003,우진,KOSPI,,8630,1,120,1.41,8540,8640,8530,191179,1641417580,175392788820,20323614,STK
083420,KR7083420000,그린케미칼,KOSPI,,7250,2,-50,-0.68,7300,7330,7200,49440,359077250,174000000000,24000000,STK
100840,KR7100840008,SNT에너지,KOSPI,,23150,1,200,0.87,23200,23600,23050,36109,845315050,173780359650,7506711,STK
017370,KR7017370008,우신시스템,KOSPI,,9420,2,-580,-5.8,10000,10090,9410,411512,3995016800,172518388680,18314054,STK
014580,KR7014580005,태경비케이,KOSPI,,6210,2,-40,-0.64,6240,6260,6190,115788,719641220,171291051000,27583100,STK
058850,KR7058850009,KTcs,KOSPI,,3985,1,190,5.01,3820,4050,3795,2810892,11117635170,170099725000,42685000,STK
004090,KR7004090007,한국석유,KOSPI,,13370,1,20,0.15,13490,13640,13080,125094,1661160210,169720384400,12694120,STK
011700,KR7011700002,한신기계,KOSPI,,5220,1,40,0.77,5290,5330,5190,351070,1840635950,169368908220,32446151,STK
111380,KR7111380002,동인기연,KOSPI,,27600,3,0,0.0,27600,28500,27400,42658,1188558900,169132800000,6128000,STK
136490,KR7136490000,선진,KOSPI,,7110,1,50,0.71,7030,7140,7030,26804,190420560,169072984440,23779604,STK
015230,KR7015230006,대창단조,KOSPI,,5900,2,-20,-0.34,5880,5970,5850,44136,260133570,168576157000,28572230,STK
004830,KR7004830006,덕성,KOSPI,,10640,3,0,0.0,10160,11170,10000,5085813,55006890660,166835200000,15680000,STK
024900,KR7024900003,덕양산업,KOSPI,,5120,2,-100,-1.92,5220,5230,5110,193015,995313080,166732697600,32564980,STK
010820,KR7010820009,퍼스텍,KOSPI,,3410,2,-10,-0.29,3405,3450,3385,328614,1120216930,166312308580,48771938,STK
079430,KR7079430005,현대리바트,KOSPI,,8020,1,170,2.17,7900,8100,7870,34369,274952170,164692961640,20535282,STK
013570,KR7013570007,디와이,KOSPI,,6230,2,-10,-0.16,6280,6300,6110,152348,948002770,163971313590,26319633,STK
001020,KR7001020007,페이퍼코리아,KOSPI,,921,2,-3,-0.32,924,931,916,14128,13015267,163922631273,177983313,STK
016710,KR7016710006,대성홀딩스,KOSPI,,10040,1,550,5.8,9500,10100,9450,178076,1775689120,161538168360,16089459,STK
101530,KR7101530004,해태제과식품,KOSPI,,5490,1,10,0.18,5480,5510,5460,4880,26767310,159851352780,29116822,STK
006890,KR7006890008,태경케미컬,KOSPI,,13650,2,-80,-0.58,13730,13810,13600,19588,267964800,158340000000,11600000,STK
002780,KR7002780005,진흥기업,KOSPI,,1083,2,-5,-0.46,1089,1098,1076,164077,178289827,157545899835,145471745,STK
000700,KR7000700005,유수홀딩스,KOSPI,,6020,1,130,2.21,5890,6020,5870,19071,113475920,156771708240,26041812,STK
002170,KR7002170009,삼양통상,KOSPI,,52100,1,600,1.17,51500,52600,51000,1513,78666500,156300000000,3000000,STK
134380,KR7134380005,미원화학,KOSPI,,70400,2,-500,-0.71,70800,70800,70400,84,5920600,154828467200,2199268,STK
031440,KR7031440001,신세계푸드,KOSPI,,39700,1,200,0.51,39500,39950,39500,1559,62059350,153737456000,3872480,STK
003830,KR7003830007,대한화섬,KOSPI,,115700,2,-900,-0.77,114500,117500,114500,589,68592400,153649600000,1328000,STK
012320,KR7012320008,경동인베스트,KOSPI,,64500,1,600,0.94,63900,65300,63000,9146,589458900,152543983500,2365023,STK
008260,KR7008260002,NI스틸,KOSPI,,5310,2,-80,-1.48,5390,5400,5280,189968,1010123130,151866621270,28600117,STK
007540,KR7007540008,샘표,KOSPI,,52300,1,100,0.19,52200,53100,52200,3435,180929300,150404340000,2875800,STK
006490,KR7006490007,인스코비,KOSPI,,1291,2,-6,-0.46,1299,1329,1283,200644,261268804,150014393650,116200150,STK
033920,KR7033920000,무학,KOSPI,,5260,1,30,0.57,5230,5330,5180,37991,199367140,149910000000,28500000,STK
000180,KR7000180000,성창기업지주,KOSPI,,2145,1,110,5.41,2085,2180,2070,585782,1253107105,149617182000,69751600,STK
210540,KR7210540001,디와이파워,KOSPI,,13550,2,-130,-0.95,13680,13680,13400,21695,292795100,149615143400,11041708,STK
000970,KR7000970004,한국주철관,KOSPI,,6540,1,30,0.46,6530,6550,6500,13574,88517850,149115270000,22800500,STK
012610,KR7012610002,경인양행,KOSPI,,3555,1,10,0.28,3545,3565,3545,17085,60799480,147946177575,41616365,STK
079980,KR7079980009,휴비스,KOSPI,,4245,2,-115,-2.64,4285,4330,4225,90716,387907870,146452500000,34500000,STK
089470,KR7089470009,HDC현대EP,KOSPI,,4590,1,35,0.77,4575,4600,4560,6918,31642920,146421000000,31900000,STK
017900,KR7017900002,광전자,KOSPI,,2525,1,20,0.8,2510,2560,2500,304585,771445465,146308001575,57943763,STK
000520,KR7000520007,삼일제약,KOSPI,,8410,1,380,4.73,8590,8790,8250,1306394,11060835920,145748167810,17330341,STK
004970,KR7004970000,신라교역,KOSPI,,9090,1,160,1.79,8930,9110,8930,14257,129162520,145440000000,16000000,STK
070960,KR7070960000,용평리조트,KOSPI,,3010,2,-15,-0.5,3040,3120,3000,124212,375853500,144881332330,48133333,STK
094280,KR7094280005,효성ITX,KOSPI,,12530,1,40,0.32,12500,12550,12410,4030,50291810,144824246000,11558200,STK
025820,KR7025820002,이구산업,KOSPI,,4325,2,-90,-2.04,4365,4450,4280,921405,4013947140,144636650000,33442000,STK
214420,KR7214420002,토니모리,KOSPI,,5940,2,-130,-2.14,6070,6140,5900,73834,439944270,142885506060,24054799,STK
014530,KR7014530000,극동유화,KOSPI,,4095,1,10,0.24,4105,4115,4065,94932,388318245,142790274900,34869420,STK
023800,KR7023800006,인지컨트롤스,KOSPI,,9000,2,-260,-2.81,9090,9240,8850,315084,2847163200,142282773000,15809197,STK
003547,KR7003542008,대신증권2우B,KOSPI,,14200,1,150,1.07,14050,14220,14000,50306,711695770,142000000000,10000000,STK
012800,KR7012800009,대창,KOSPI,,1557,2,-28,-1.77,1553,1590,1551,2142698,3353118134,141905756943,91140499,STK
002210,KR7002210003,동성제약,KOSPI,,5430,2,-10,-0.18,5440,5470,5390,27885,151660930,141728267100,26100970,STK
000860,KR7000860007,강남제비스코,KOSPI,,21750,1,350,1.64,21550,21850,21200,10082,217484500,141375000000,6500000,STK
001360,KR7001360007,삼성제약,KOSPI,,2100,1,20,0.96,2100,2120,2075,220487,462199315,141040365900,67162079,STK
400760,KR7400760005,NH올원리츠,KOSPI,,3340,1,5,0.15,3305,3345,3305,17396,57918330,140948000000,42200000,STK
00279K,KR700279K010,아모레G3우(전환),KOSPI,,19660,2,-40,-0.2,19700,19980,19490,1085,21405120,139432652000,7092200,STK
003720,KR7003720000,삼영,KOSPI,,4095,2,-30,-0.73,4125,4190,4065,107752,446059490,139230000000,34000000,STK
214330,KR7214330003,금호에이치티,KOSPI,,676,1,3,0.45,678,681,671,241626,163092632,137793954636,203837211,STK
003650,KR7003650009,미창석유,KOSPI,,79000,2,-700,-0.88,77900,80200,77900,1022,80083600,137434088000,1739672,STK
013580,KR7013580006,계룡건설,KOSPI,,15310,1,120,0.79,15190,15430,15110,20311,311039120,136732186170,8930907,STK
372910,KR7372910000,한컴라이프케어,KOSPI,,4940,1,40,0.82,4905,4960,4905,22798,112519055,136711565640,27674406,STK
009270,KR7009270000,신원,KOSPI,,1332,2,-6,-0.45,1337,1341,1330,107327,143117238,136645026192,102586356,STK
001750,KR7001750009,한양증권,KOSPI,,10700,1,520,5.11,10200,10790,10200,45184,478733110,136195313800,12728534,STK
004080,KR7004080008,신흥,KOSPI,,14300,2,-50,-0.35,14350,14430,14280,2065,29599210,135850000000,9500000,STK
014160,KR7014160006,대영포장,KOSPI,,1233,1,3,0.24,1217,1239,1217,153358,188930860,133650478917,108394549,STK
248170,KR7248170003,샘표식품,KOSPI,,29200,1,300,1.04,28700,29450,28700,12153,354082450,133393951200,4568286,STK
008040,KR7008040008,사조동아원,KOSPI,,940,1,1,0.11,939,944,936,191477,180054647,132675924000,141144600,STK
017550,KR7017550005,수산중공업,KOSPI,,2105,2,-15,-0.71,2130,2135,2100,90131,190741145,131350168650,62399130,STK
003460,KR7003460003,유화증권,KOSPI,,2310,1,55,2.44,2245,2320,2245,7649,17621305,130982578650,56702415,STK
047400,KR7047400007,유니온머티리얼,KOSPI,,3105,3,0,0.0,3100,3145,3070,191409,594301540,130410000000,42000000,STK
004150,KR7004150009,한솔홀딩스,KOSPI,,3100,1,10,0.32,3090,3105,3060,96236,296192645,130226588700,42008577,STK
002700,KR7002700003,신일전자,KOSPI,,1831,1,7,0.38,1820,1835,1815,102311,187130963,130088010951,71047521,STK
024090,KR7024090003,디씨엠,KOSPI,,11280,2,-60,-0.53,11250,11440,11250,12853,145429680,128592000000,11400000,STK
010040,KR7010040004,한국내화,KOSPI,,3115,1,10,0.32,3085,3145,3085,36748,114811970,127923898130,41067062,STK
120030,KR7120030002,조선선재,KOSPI,,100800,1,100,0.1,100800,101600,100500,594,59961500,126771220800,1257651,STK
001045,KR7001041003,CJ우,KOSPI,,55800,1,1600,2.95,54300,56200,54300,4242,236322400,126120443400,2260223,STK
002200,KR7002200004,한국수출포장,KOSPI,,3130,1,115,3.81,3055,3130,3025,186085,576760650,125200000000,40000000,STK
003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,188,1,2,1.08,188,190,186,1244216,234213521,125161881532,665754689,STK
032560,KR7032560005,황금에스티,KOSPI,,7360,1,70,0.96,7300,7380,7300,22081,162181970,125120000000,17000000,STK
016740,KR7016740003,두올,KOSPI,,3780,1,35,0.93,3760,3805,3750,159962,603687910,124992050400,33066680,STK
004310,KR7004310009,현대약품,KOSPI,,3900,1,10,0.26,3875,3920,3875,25398,99214820,124800000000,32000000,STK
005960,KR7005960000,동부건설,KOSPI,,5430,1,40,0.74,5400,5500,5360,32818,178081330,124588325490,22944443,STK
009070,KR7009070004,KCTC,KOSPI,,4120,1,15,0.37,4105,4140,4055,47514,195451695,123600000000,30000000,STK
063160,KR7063160006,종근당바이오,KOSPI,,22450,1,150,0.67,22300,22500,22300,2544,56962300,123159846900,5485962,STK
004840,KR7004840005,DRB동일,KOSPI,,6140,2,-60,-0.97,6130,6300,6100,19090,117561810,122370200000,19930000,STK
023000,KR7023000003,삼원강재,KOSPI,,3045,2,-15,-0.49,3060,3060,3035,16775,51126770,121800000000,40000000,STK
019440,KR7019440007,세아특수강,KOSPI,,14020,1,100,0.72,13930,14050,13930,8243,115428550,120151400000,8570000,STK
055490,KR7055490007,테이팩스,KOSPI,,25000,3,0,0.0,24950,25350,24700,11883,297054700,119116250000,4764650,STK
009470,KR7009470006,삼화전기,KOSPI,,17940,2,-260,-1.43,18120,18950,17860,157209,2884481280,118651930800,6613820,STK
396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2975,1,15,0.51,2955,2980,2930,73327,217121890,117827671500,39605940,STK
267290,KR7267290005,경동도시가스,KOSPI,,19900,1,380,1.95,19520,20150,19480,39403,783394590,117318579400,5895406,STK
033180,KR7033180001,KH 필룩스,KOSPI,,1326,0,0,0.0,0,0,0,0,0,116673002940,87988690,STK
012600,KR7012600003,청호ICT,KOSPI,,2490,0,0,0.0,0,0,0,0,0,116119947330,46634517,STK
004890,KR7004890000,동일산업,KOSPI,,47000,1,250,0.53,46700,47100,46100,3822,178869100,113985105000,2425215,STK
013520,KR7013520002,화승코퍼레이션,KOSPI,,2265,2,-20,-0.88,2295,2300,2260,36596,83262910,113366085780,50051252,STK
034590,KR7034590000,인천도시가스,KOSPI,,25900,1,500,1.97,25400,26050,25400,6987,179758450,113306128600,4374754,STK
002460,KR7002460004,화성산업,KOSPI,,11130,1,60,0.54,11010,11230,11010,9295,103804650,112969500000,10150000,STK
036580,KR7036580009,팜스코,KOSPI,,3075,2,-30,-0.97,3090,3110,3040,43199,132603185,112938424725,36727943,STK
058860,KR7058860008,KTis,KOSPI,,3240,1,120,3.85,3130,3275,3120,884786,2844501690,112758480000,34802000,STK
067830,KR7067830000,세이브존I&C,KOSPI,,2740,1,100,3.79,2650,2755,2640,131393,356101095,112452052300,41040895,STK
004100,KR7004100004,태양금속,KOSPI,,3060,1,140,4.79,3040,3110,2915,1092670,3286097785,112302000000,36700000,STK
000230,KR7000230003,일동홀딩스,KOSPI,,9660,1,120,1.26,9540,9970,9450,22424,218122600,111480264000,11540400,STK
096775,KR7096771001,SK이노베이션우,KOSPI,,89000,1,1500,1.71,88000,89200,87500,2928,259536300,111109914000,1248426,STK
004140,KR7004140000,동방,KOSPI,,2310,1,35,1.54,2280,2320,2275,364915,840377275,110814779460,47971766,STK
012690,KR7012690004,모나리자,KOSPI,,2990,1,5,0.17,2970,3000,2955,75582,225296115,109348052450,36571255,STK
006740,KR7006740005,영풍제지,KOSPI,,2345,1,5,0.21,2340,2350,2325,234551,548777130,109000637060,46482148,STK
007280,KR7007280001,한국특강,KOSPI,,1790,2,-4,-0.22,1762,1792,1762,14910,26590144,108455380420,60589598,STK
004540,KR7004540001,깨끗한나라,KOSPI,,2900,2,-15,-0.51,2905,2920,2855,106760,309107720,107998009700,37240693,STK
004720,KR7004720009,팜젠사이언스,KOSPI,,5920,1,30,0.51,5890,5950,5870,43080,254279990,107616868000,18178525,STK
003350,KR7003350006,한국화장품제조,KOSPI,,23700,2,-150,-0.63,23900,23900,23550,2812,66719450,107408400000,4532000,STK
006370,KR7006370001,대구백화점,KOSPI,,9790,1,20,0.2,9770,10000,9650,23978,234539600,105943571690,10821611,STK
023450,KR7023450000,동남합성,KOSPI,,30150,2,-1100,-3.52,31250,31250,29950,6607,200024600,105525000000,3500000,STK
264900,KR7264900002,크라운제과,KOSPI,,8370,1,110,1.33,8260,8380,8260,29008,241426050,104824624500,12523850,STK
078000,KR7078000007,텔코웨어,KOSPI,,10800,1,150,1.41,10750,10920,10660,9312,100695010,104789224800,9702706,STK
145210,KR7145210001,다이나믹디자인,KOSPI,,6050,2,-90,-1.47,6110,6420,5980,150786,930838050,104671612650,17301093,STK
012170,KR7012170007,아센디오,KOSPI,,1010,2,-49,-4.63,1058,1059,990,587541,602908426,104605182880,103569488,STK
350520,KR7350520003,이지스레지던스리츠,KOSPI,,3680,1,5,0.14,3690,3700,3655,18405,67814525,104359710560,28358617,STK
035000,KR7035000009,HS애드,KOSPI,,6290,1,40,0.64,6260,6310,6260,9181,57689270,104209002610,16567409,STK
011150,KR7011150000,CJ씨푸드,KOSPI,,2900,1,10,0.35,2875,2910,2875,41784,121040005,104199241700,35930773,STK
007980,KR7007980006,태평양물산,KOSPI,,2040,1,5,0.25,2050,2095,2030,457778,942822160,104066097720,51012793,STK
002720,KR7002720001,국제약품,KOSPI,,4915,1,70,1.44,4830,5040,4830,345249,1705836580,104000574280,21159832,STK
123690,KR7123690000,한국화장품,KOSPI,,6430,2,-10,-0.16,6470,6500,6400,22427,144476390,103317240000,16068000,STK
031820,KR7031820004,콤텍시스템,KOSPI,,838,1,39,4.88,801,839,795,1291187,1056502889,101441128508,121051466,STK
011690,KR7011690005,와이투솔루션,KOSPI,,2770,2,-30,-1.07,2805,2810,2770,36634,101998535,101311071380,36574394,STK
009410,KR7009410002,태영건설,KOSPI,,2600,1,15,0.58,2615,2715,2570,536138,1410792350,101137654800,38899098,STK
002600,KR7002600005,조흥,KOSPI,,168100,1,1600,0.96,166500,169000,166500,32,5362700,100860000000,600000,STK
227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,11060,1,30,0.27,11080,11170,10970,40553,446599680,100655246160,9100836,STK
